"iso3","gpi","Year","pop","area"
"FRA",1.89845331529093,2023,66438.822,"Europe and North America"
"GAB",2.46782814614344,2023,2484.7885,"Sub-Saharan Africa"
"GBR",1.58962381596752,2023,68682.9625,"Europe and North America"
"GEO",2.2281799729364,2023,3807.492,"Northern Africa and Western Asia"
"GHA",2.03278078484438,2023,33787.914,"Sub-Saharan Africa"
"GIN",2.64917726657645,2023,14405.468,"Sub-Saharan Africa"
"GMB",2.18995263870095,2023,2697.8455,"Sub-Saharan Africa"
"GNB",2.37949932341001,2023,2153.339,"Sub-Saharan Africa"
"GNQ",2.43437077131258,2023,1847.549,"Sub-Saharan Africa"
"GRC",1.81691474966171,2023,10242.9085,"Europe and North America"
"GTM",2.88369418132612,2023,18124.8375,"Latin America and the Caribbean"
"GUY",2.93859945872801,2023,826.353,"Latin America and the Caribbean"
"HND",3.05377807848444,2023,10644.851,"Latin America and the Caribbean"
"HRV",1.62063599458728,2023,3896.0235,"Europe and North America"
"HTI",3.22433829499323,2023,11637.3985,"Latin America and the Caribbean"
"HUN",1.70422868741543,2023,9686.4635,"Europe and North America"
"IDN",2.16940054127199,2023,281190.0665,"South-Eastern Asia"
"IND",2.49434776725304,2023,1438069.596,"Central and Southern Asia"
"IRL",1.47730040595399,2023,5196.63,"Europe and North America"
"IRN",3.09398646820027,2023,90608.707,"Central and Southern Asia"
"IRQ",3.86809878213802,2023,45074.049,"Northern Africa and Western Asia"
"ISL",1.17303788903924,2023,387.5575,"Europe and North America"
"ISR",2.58923139377537,2023,9256.314,"Northern Africa and Western Asia"
"ITA",1.87780784844384,2023,59499.453,"Europe and North America"
"JAM",2.95020297699594,2023,2839.786,"Latin America and the Caribbean"
"JOR",2.2206698240866,2023,11439.2135,"Northern Africa and Western Asia"
"JPN",1.22036535859269,2023,124370.9465,"Eastern Asia"
"KAZ",2.48474289580514,2023,20330.104,"Central and Southern Asia"
"KEN",2.79477401894452,2023,55339.0025,"Sub-Saharan Africa"
"KGZ",2.33240189445196,2023,7073.5155,"Central and Southern Asia"
"KHM",2.18514884979702,2023,17423.8805,"South-Eastern Asia"
"KOR",1.48717861975643,2023,51748.739,"Eastern Asia"
"KWT",1.6940798376184,2023,4838.7815,"Northern Africa and Western Asia"
"LAO",2.07412043301759,2023,7664.9925,"South-Eastern Asia"
"LBN",2.86065629228687,2023,5773.4925,"Northern Africa and Western Asia"
"LBR",2.31525710419486,2023,5493.031,"Sub-Saharan Africa"
"LBY",3.3547848443843,2023,7305.659,"Northern Africa and Western Asia"
"LKA",2.309849797023,2023,22971.617,"Central and Southern Asia"
"LSO",2.6426251691475,2023,2311.472,"Sub-Saharan Africa"
"LTU",1.74949255751015,2023,2854.099,"Europe and North America"
"LVA",1.70324763193505,2023,1882.396,"Europe and North America"
"MAR",2.32746955345061,2023,37712.505,"Northern Africa and Western Asia"
"MDA",2.22987144790257,2023,3067.07,"Europe and North America"
"MDG",2.28629905277402,2023,31195.9325,"Sub-Saharan Africa"
"MEX",3.5059201623816,2023,129739.759,"Latin America and the Caribbean"
"MKD",1.93379566982409,2023,1831.8015,"Europe and North America"
"MLI",3.88728146143437,2023,23769.1275,"Sub-Saharan Africa"
"MMR",3.58447090663058,2023,54133.7975,"South-Eastern Asia"
"MNE",2.30663058186739,2023,633.552,"Europe and North America"
"MNG",2.43217185385656,2023,3431.9325,"Eastern Asia"
"MOZ",2.78280649526387,2023,33635.16,"Sub-Saharan Africa"
"MRT",2.43261163734777,2023,5022.4415,"Sub-Saharan Africa"
"MUS",2.16962110960758,2023,1273.588,"Sub-Saharan Africa"
"MWI",2.14083220568336,2023,21104.4825,"Sub-Saharan Africa"
"MYS",1.95409336941813,2023,35126.298,"South-Eastern Asia"
"NAM",2.46461434370771,2023,2963.095,"Sub-Saharan Africa"
"NER",3.05646414073072,2023,26159.867,"Sub-Saharan Africa"
"NGA",3.52740189445196,2023,227882.945,"Sub-Saharan Africa"
"NIC",3.10189445196211,2023,6823.613,"Latin America and the Caribbean"
"NLD",1.50223274695535,2023,18092.5245,"Europe and North America"
"NOR",1.27642083897158,2023,5519.167,"Europe and North America"
"NPL",2.5132949932341,2023,29694.6145,"Central and Southern Asia"
"NZL",1.40385656292287,2023,5172.836,"Oceania"
"OMN",1.87391745602165,2023,5049.269,"Northern Africa and Western Asia"
"PAK",3.01522598105548,2023,247504.4955,"Central and Southern Asia"
"PAN",2.76677943166441,2023,4458.759,"Latin America and the Caribbean"
"PER",2.74532070365359,2023,33845.617,"Latin America and the Caribbean"
"PHL",2.82592828146143,2023,114891.199,"South-Eastern Asia"
"PNG",2.69202165087957,2023,10389.635,"Oceania"
"POL",1.71763058186739,2023,38762.8435,"Europe and North America"
"PRK",3.19722598105548,2023,26418.204,"Eastern Asia"
"PRT",1.53812584573748,2023,10430.738,"Europe and North America"
"PRY",2.49468876860622,2023,6844.146,"Latin America and the Caribbean"
"PSE",2.91460757780785,2023,5409.2015,"Northern Africa and Western Asia"
"QAT",1.35977672530447,2023,2979.082,"Northern Africa and Western Asia"
"ROU",1.73044654939107,2023,19118.4785,"Europe and North America"
"RUS",2.99201082543978,2023,145440.5005,"Europe and North America"
"RWA",2.46952909336942,2023,13954.4715,"Sub-Saharan Africa"
"SAU",2.31503788903924,2023,33264.292,"Northern Africa and Western Asia"
"SDN",3.35746820027064,2023,50042.7905,"Northern Africa and Western Asia"
"SEN",2.42286874154263,2023,18077.5735,"Sub-Saharan Africa"
"SGP",1.33146143437077,2023,5789.0895,"South-Eastern Asia"
"SLE",2.19512855209743,2023,8460.51200000001,"Sub-Saharan Africa"
"SLV",3.09427198917456,2023,6309.624,"Latin America and the Caribbean"
"SOM",3.60945737483085,2023,18358.615,"Sub-Saharan Africa"
"SRB",2.13900541271989,2023,6773.201,"Europe and North America"
"SSD",3.71156698240866,2023,11483.374,"Sub-Saharan Africa"
"SVK",1.67198917456022,2023,5518.0545,"Europe and North America"
"SVN",1.36140054127199,2023,2118.396,"Europe and North America"
"SWE",1.54171177266576,2023,10551.494,"Europe and North America"
"SWZ",2.72015155615697,2023,1230.506,"Sub-Saharan Africa"
"SYR",3.41562922868742,2023,23594.623,"Northern Africa and Western Asia"
"TCD",3.0876102841678,2023,19319.064,"Sub-Saharan Africa"
"TGO",2.49725304465494,2023,9304.3375,"Sub-Saharan Africa"
"THA",2.66535723951286,2023,71702.435,"South-Eastern Asia"
"TJK",2.5138349120433,2023,10389.7985,"Central and Southern Asia"
"TKM",2.59932341001353,2023,7364.438,"Central and Southern Asia"
"TLS",2.2484100135318,2023,1384.286,"South-Eastern Asia"
"TTO",2.63995263870095,2023,1502.9325,"Latin America and the Caribbean"
"TUN",2.43301759133965,2023,12200.431,"Northern Africa and Western Asia"
"TUR",3.27905412719892,2023,87270.5015,"Northern Africa and Western Asia"
"TWN",1.80585250338295,2023,23317.145,"Eastern Asia"
"TZA",2.3021799729364,2023,66617.6064999999,"Sub-Saharan Africa"
"UGA",2.87558457374831,2023,48656.6015,"Sub-Saharan Africa"
"UKR",2.79157780784844,2023,37732.8355,"Europe and North America"
"URY",2.50639377537212,2023,3388.0805,"Latin America and the Caribbean"
"USA",2.56557104194858,2023,343477.335,"Europe and North America"
"UZB",2.51052097428958,2023,35652.307,"Central and Southern Asia"
"VEN",3.5888349120433,2023,28300.854,"Latin America and the Caribbean"
"VNM",2.06552774018945,2023,100352.1915,"South-Eastern Asia"
"YEM",3.62493775372125,2023,39390.799,"Northern Africa and Western Asia"
"ZAF",3.13626387009472,2023,63212.3835,"Sub-Saharan Africa"
"ZMB",2.27527063599459,2023,20723.965,"Sub-Saharan Africa"
"ZWE",2.68200270635995,2023,16340.8215,"Sub-Saharan Africa"
